274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274
274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274
274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274
274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,273,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,170,188,171,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274
274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,252,274,252,274,274,274,274,274,274,274,274,274,274,274,274,274,170,188,188,188,189,264,187,188,188,188,171,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274
274,274,274,274,274,274,274,274,274,274,274,274,274,272,274,273,274,274,274,272,274,274,274,274,274,274,274,274,274,170,188,188,189,268,264,264,264,264,268,266,264,264,187,171,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274
274,274,274,274,274,274,274,274,274,272,274,274,274,274,274,170,188,188,188,171,274,274,274,274,274,274,274,274,170,189,264,264,264,264,264,264,244,264,265,267,265,264,264,165,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274
274,274,274,274,274,274,274,274,274,274,274,274,170,188,188,189,268,266,266,187,171,274,274,274,274,274,274,271,167,264,265,264,268,244,264,264,264,268,264,264,264,264,143,193,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274
274,274,274,274,274,274,170,188,188,188,188,188,189,266,268,265,264,264,264,264,187,171,274,274,272,274,274,274,167,264,264,268,266,264,264,265,264,268,266,244,264,264,165,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274
274,274,274,274,274,272,167,266,268,264,264,268,267,264,264,264,264,264,264,264,267,187,188,188,171,274,274,274,192,145,264,265,267,264,268,264,264,265,267,264,264,264,165,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274
274,274,274,274,274,274,167,265,266,268,264,265,267,265,264,264,264,268,265,268,265,264,264,264,187,171,271,274,274,167,264,244,264,264,264,264,244,264,264,264,264,143,193,274,274,271,274,274,274,274,274,274,274,274,274,170,188,171,274,274,274,274,274,274
274,274,274,274,274,274,192,145,267,268,264,265,264,268,266,264,264,265,264,264,264,264,264,264,264,165,274,272,274,167,264,264,264,264,264,264,264,264,264,264,143,193,274,271,274,274,274,274,274,274,170,188,188,188,188,189,264,165,274,274,274,274,274,274
274,274,274,274,274,274,274,192,144,144,144,145,264,264,264,264,264,264,264,268,264,264,265,267,267,165,274,274,274,192,144,144,144,286,287,288,144,144,144,144,193,274,274,274,274,274,170,188,188,188,189,264,264,264,268,266,264,165,274,274,274,274,274,274
274,274,274,274,274,274,274,274,274,274,274,192,145,245,264,264,266,264,268,265,264,264,245,264,264,187,171,274,274,274,274,274,273,308,377,310,274,274,271,274,274,274,274,274,170,188,189,268,267,265,267,267,266,266,265,267,143,193,274,274,274,274,274,274
274,274,274,274,274,274,274,274,274,252,274,274,192,145,264,268,268,266,268,266,268,266,264,264,268,268,165,274,274,272,274,271,274,308,377,310,274,272,274,274,271,274,274,271,167,268,266,265,267,265,265,267,267,267,264,264,165,274,274,274,274,274,274,274
274,274,274,274,274,274,274,274,272,274,274,252,274,167,264,264,264,268,266,267,265,267,264,264,266,268,165,274,271,274,274,274,274,308,309,310,274,274,274,274,274,274,274,170,189,265,267,265,264,268,266,268,265,267,264,143,193,274,274,274,274,274,274,274
274,274,274,274,274,274,274,274,274,274,274,274,273,192,144,145,264,265,267,267,264,264,264,143,144,144,193,274,274,274,274,274,274,308,377,310,271,274,274,274,274,274,170,189,264,265,244,267,265,265,267,265,267,265,264,165,274,274,274,274,274,274,274,274
274,274,274,274,274,274,274,274,274,274,273,274,252,274,274,167,264,264,265,267,264,264,143,193,273,252,274,274,170,188,188,188,188,330,331,332,188,188,188,188,188,188,189,264,264,264,264,264,268,266,264,265,264,265,264,165,274,274,274,274,274,274,274,274
274,274,274,274,274,274,274,274,274,274,274,272,274,274,170,189,264,264,268,266,264,264,165,166,170,188,188,188,189,264,264,268,266,154,155,156,264,264,264,264,264,264,264,264,264,264,264,264,264,267,264,264,268,266,264,165,274,274,274,274,274,274,274,274
274,274,274,274,274,274,274,274,274,274,274,274,274,274,167,264,264,264,265,267,264,264,187,188,189,264,264,264,264,264,264,265,267,176,177,178,264,264,264,264,264,264,264,264,264,244,264,264,264,265,264,268,268,266,264,165,274,274,274,274,274,274,274,274
274,274,274,274,274,274,274,274,274,274,274,274,274,170,189,264,268,266,265,264,264,264,264,264,264,268,268,266,268,267,264,264,264,176,177,178,264,244,264,264,264,265,264,264,264,264,264,264,264,264,264,264,268,266,143,193,274,274,274,274,274,274,274,274
274,274,274,274,274,274,274,274,274,274,274,274,274,167,264,264,265,267,268,266,268,264,264,265,267,266,265,267,265,267,265,264,264,176,177,203,155,155,155,155,155,155,156,265,223,223,223,223,223,223,223,264,266,267,165,274,274,274,274,274,274,274,274,274
274,274,274,274,274,274,274,274,274,274,274,274,274,167,264,264,264,266,265,267,265,264,264,245,264,268,265,267,267,264,264,268,266,176,177,181,199,199,199,199,199,199,200,264,223,223,223,146,223,223,223,264,266,264,165,274,274,274,274,274,274,274,274,274
274,274,274,274,274,274,274,274,274,274,274,170,188,189,264,264,268,268,266,264,264,264,264,264,264,265,267,265,267,265,264,265,267,176,177,178,264,264,264,264,264,264,264,264,223,223,223,168,223,223,223,264,266,264,165,274,272,274,274,274,274,274,274,274
274,274,274,274,274,274,274,274,274,274,170,189,264,264,268,266,264,264,264,264,268,267,264,264,264,265,267,265,264,268,266,264,264,176,177,178,264,264,264,268,268,268,266,264,223,209,210,239,210,211,223,264,267,264,165,274,274,274,274,274,274,274,274,274
274,274,274,274,274,274,274,274,274,274,167,264,268,268,268,268,266,264,264,264,265,267,265,264,264,265,267,266,267,264,264,264,264,176,177,178,264,264,264,265,265,265,267,264,223,223,223,168,223,223,223,264,268,266,165,274,274,274,274,274,274,274,274,274
274,274,274,274,274,274,274,274,274,274,167,264,265,265,268,266,266,265,264,264,265,264,268,266,264,265,267,267,267,265,264,264,264,176,177,203,156,267,264,268,266,268,266,264,223,223,223,190,223,223,223,264,268,266,165,274,274,274,274,274,274,274,274,274
274,274,274,274,274,274,274,274,274,274,167,264,265,265,268,266,266,264,264,268,264,264,265,267,267,264,265,267,266,266,266,264,264,198,182,177,177,156,264,265,267,265,267,264,223,223,223,223,223,223,223,264,268,266,165,274,274,272,274,274,274,274,274,274
274,274,274,274,274,274,274,274,274,170,189,264,264,264,265,267,267,264,268,265,264,264,245,264,264,264,265,267,267,267,266,267,264,264,198,182,177,177,156,264,265,267,264,264,264,264,264,264,264,264,264,264,268,266,165,274,274,274,274,274,274,274,274,274
274,274,274,274,274,274,274,272,274,167,264,264,264,265,264,264,264,264,264,264,264,264,264,264,268,268,265,264,265,267,267,266,266,264,264,198,182,177,177,156,265,264,268,264,264,268,267,265,267,267,266,266,265,267,165,274,274,274,274,274,274,274,274,274
274,274,274,274,274,274,274,274,274,167,264,264,264,264,264,268,264,264,265,267,267,264,264,264,266,264,264,264,268,267,265,267,267,266,266,264,198,182,177,177,156,264,264,264,264,265,267,265,265,267,267,268,266,266,165,274,274,274,274,274,274,274,274,274
